Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
PBMC_17_B	-222230.755102041	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.22823433514341	3.52755309277625	10.9965468734958	0.290050443823077	0.113341358175669	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-202027.959183673	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.29885613701617	3.56755161470749	11.1212374535131	0.290050489471498	0.101513616803901	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-185913.142857143	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.36779370737239	3.60659622075173	11.2429543585558	0.290050534031267	0.0912539911088252	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-181825.163265306	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.39028229105016	3.61933322009696	11.2826604449024	0.290050548567406	0.0881559927376694	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-161622.367346939	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.50367395211391	3.68355555107143	11.4828660214183	0.290050621861348	0.0741850697077142	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-142534.5	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.63789517385893	3.75957522431526	11.7198485760222	0.290050708619072	0.060685541777869	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-141419.571428571	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.64716426436435	3.76482501338912	11.7362141933038	0.290050714610413	0.0598575143001527	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-121216.775510204	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.85477217994697	3.8824090920835	12.102769317841	0.290050848803724	0.0441945339393828	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-120056.785714286	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.86898530096726	3.89045905620071	12.1278641885982	0.290050857990781	0.0432990513390631	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-101013.979591837	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	7.13792476910669	4.04277973851379	12.6027073708836	0.290051031827495	0.0295980526100331	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-96899.4285714286	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	7.21438208754245	4.08608325917771	12.7377015111355	0.290051081247868	0.0266259387076334	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-84093.5714285714	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	7.49293343591844	4.24384773342407	13.2295159962786	0.290051261297495	0.0182586024122137	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
