Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
BMMC22_CD4_pos_T_naive	-626286.673469388	Treg	211	187	955	0.220942408376963	0.195811518324607	0.886255924170616	ABC_distanceToTSS	6.90321773468825	6.11195575683385	7.79691754791115	0.0621138087852958	2.0135603067504e-100	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-626286.673469388	Treg	181	162	955	0.189528795811518	0.169633507853403	0.895027624309392	ABC_distanceToTSS	7.41620725929475	6.47948845390254	8.48834448955457	0.0688921896395049	2.2440437734183e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-626286.673469388	Treg	213	190	955	0.22303664921466	0.198952879581152	0.892018779342723	ABC_distanceToTSS	7.29018048500913	6.45947369777287	8.22771854034055	0.0617258587476925	7.49410635893829e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-606083.87755102	Treg	218	194	955	0.228272251308901	0.203141361256545	0.889908256880734	ABC_distanceToTSS	6.93447903735591	6.15573559721578	7.81173894818973	0.06077747676245	1.20793239883391e-104	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-606083.87755102	Treg	211	187	955	0.220942408376963	0.195811518324607	0.886255924170616	ABC_distanceToTSS	6.90784233358831	6.11605024782603	7.80214088703349	0.0621138109730589	1.7844965024319e-100	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-606083.87755102	Treg	181	162	955	0.189528795811518	0.169633507853403	0.895027624309392	ABC_distanceToTSS	7.42109311545181	6.48375715761547	8.49393672363576	0.0688921923674429	2.02802430487731e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-606083.87755102	Treg	213	190	955	0.22303664921466	0.198952879581152	0.892018779342723	ABC_distanceToTSS	7.29429078666649	6.46311561139687	8.2323574696118	0.0617258606731862	6.75791148575671e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-585881.081632653	Treg	218	194	955	0.228272251308901	0.203141361256545	0.889908256880734	ABC_distanceToTSS	6.94031136124046	6.16091291770733	7.81830914254965	0.0607774794295826	1.03235012296211e-104	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-585881.081632653	Treg	211	187	955	0.220942408376963	0.195811518324607	0.886255924170616	ABC_distanceToTSS	6.91405580369199	6.12155148104946	7.80915880631808	0.0621138139124707	1.5173812960254e-100	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-585881.081632653	Treg	181	162	955	0.189528795811518	0.169633507853403	0.895027624309392	ABC_distanceToTSS	7.42801807377537	6.48980739609473	8.50186286538114	0.0688921962338802	1.75716423344132e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-585881.081632653	Treg	213	190	955	0.22303664921466	0.198952879581152	0.892018779342723	ABC_distanceToTSS	7.29965359385145	6.46786730166393	8.23840998972262	0.061725863185423	5.90546458746796e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-565678.285714286	Treg	218	193	955	0.228272251308901	0.202094240837696	0.885321100917431	ABC_distanceToTSS	6.94694791257596	6.1668041462328	7.8257853104553	0.0607774824644898	8.63506271600063e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-565678.285714286	Treg	211	187	955	0.220942408376963	0.195811518324607	0.886255924170616	ABC_distanceToTSS	6.92154940217733	6.1281861041729	7.81762259050182	0.062113817457474	1.24806764749449e-100	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-565678.285714286	Treg	181	161	955	0.189528795811518	0.168586387434555	0.889502762430939	ABC_distanceToTSS	7.43446217876609	6.49543751971239	8.50923863400519	0.068892199831841	1.53787226496635e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-565678.285714286	Treg	213	190	955	0.22303664921466	0.198952879581152	0.892018779342723	ABC_distanceToTSS	7.30752498534146	6.47484171125704	8.24729372434691	0.0617258668728201	4.84586810271076e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-545475.489795918	Treg	218	193	955	0.228272251308901	0.202094240837696	0.885321100917431	ABC_distanceToTSS	6.95430481445638	6.17333482572015	7.83407296342938	0.0607774858288147	7.08533366508007e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-545475.489795918	Treg	211	186	955	0.220942408376963	0.194764397905759	0.881516587677725	ABC_distanceToTSS	6.92946812010529	6.13519711609525	7.82656653387468	0.0621138212035889	1.01543917477368e-100	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-545475.489795918	Treg	181	161	955	0.189528795811518	0.168586387434555	0.889502762430939	ABC_distanceToTSS	7.4424634657045	6.50242813111868	8.51839671603057	0.0688922042992288	1.30346618226382e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-545475.489795918	Treg	213	190	955	0.22303664921466	0.198952879581152	0.892018779342723	ABC_distanceToTSS	7.31448591607085	6.48100941126999	8.25514990355721	0.0617258701337068	4.06902408545325e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-525272.693877551	Treg	218	193	955	0.228272251308901	0.202094240837696	0.885321100917431	ABC_distanceToTSS	6.96068011776609	6.1789941457321	7.84125483195834	0.0607774887442528	5.97008902304637e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-525272.693877551	Treg	211	186	955	0.220942408376963	0.194764397905759	0.881516587677725	ABC_distanceToTSS	6.93601642245921	6.14099480022497	7.83396263596599	0.0621138243014001	8.56327933343286e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-525272.693877551	Treg	181	161	955	0.189528795811518	0.168586387434555	0.889502762430939	ABC_distanceToTSS	7.45097791364697	6.50986708391308	8.52814215006732	0.0688922090531317	1.09331934976129e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-525272.693877551	Treg	213	189	955	0.22303664921466	0.197905759162304	0.887323943661972	ABC_distanceToTSS	7.32040561140014	6.48625452948	8.26183093368598	0.061725872906821	3.50759265087324e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-505069.897959184	Treg	218	193	955	0.228272251308901	0.202094240837696	0.885321100917431	ABC_distanceToTSS	6.97048720515158	6.18769984056708	7.85230265350575	0.060777493229052	4.58858352725481e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-505069.897959184	Treg	211	186	955	0.220942408376963	0.194764397905759	0.881516587677725	ABC_distanceToTSS	6.94515466391894	6.14908554403162	7.84428399318215	0.0621138286244361	6.75233495873104e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-505069.897959184	Treg	181	161	955	0.189528795811518	0.168586387434555	0.889502762430939	ABC_distanceToTSS	7.46168726648413	6.51922369388668	8.54039982015368	0.0688922150325239	8.76636784719988e-89	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-505069.897959184	Treg	213	189	955	0.22303664921466	0.197905759162304	0.887323943661972	ABC_distanceToTSS	7.33010850462863	6.49485173227534	8.27278172073153	0.0617258774521953	2.7505378125746e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-484867.102040816	Treg	218	191	955	0.228272251308901	0.2	0.876146788990826	ABC_distanceToTSS	6.98025512114571	6.19637076303202	7.86330634812421	0.0607774976959382	3.53160144174036e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-484867.102040816	Treg	211	184	955	0.220942408376963	0.192670157068063	0.872037914691943	ABC_distanceToTSS	6.95475174284112	6.15758252956706	7.85512359311446	0.0621138331645348	5.26275734792983e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-484867.102040816	Treg	181	161	955	0.189528795811518	0.168586387434555	0.889502762430939	ABC_distanceToTSS	7.47211570419621	6.52833487208134	8.55233596175732	0.0688922208550718	7.07170328353332e-89	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-484867.102040816	Treg	213	189	955	0.22303664921466	0.197905759162304	0.887323943661972	ABC_distanceToTSS	7.33963526147513	6.50329287011087	8.28353371859918	0.0617258819150576	2.16701444303086e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-464664.306122449	Treg	218	191	955	0.228272251308901	0.2	0.876146788990826	ABC_distanceToTSS	6.99210671692158	6.2068913557694	7.87665733755374	0.0607775031156949	2.57154570938308e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-464664.306122449	Treg	211	184	955	0.220942408376963	0.192670157068063	0.872037914691943	ABC_distanceToTSS	6.96662473090338	6.168094541257	7.86853376137518	0.0621138387812998	3.86796778851251e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-464664.306122449	Treg	181	161	955	0.189528795811518	0.168586387434555	0.889502762430939	ABC_distanceToTSS	7.48491860380513	6.53952058369033	8.56698985630734	0.0688922280033616	5.43426899456029e-89	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-464664.306122449	Treg	213	189	955	0.22303664921466	0.197905759162304	0.887323943661972	ABC_distanceToTSS	7.3526041102265	6.51478385695784	8.29817049785654	0.0617258879903869	1.56703743181363e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-444461.510204082	Treg	218	191	955	0.228272251308901	0.2	0.876146788990826	ABC_distanceToTSS	7.00532244685932	6.21862288221593	7.89154504364862	0.0607775091592728	1.80633134701379e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-444461.510204082	Treg	211	184	955	0.220942408376963	0.192670157068063	0.872037914691943	ABC_distanceToTSS	6.98001310571603	6.17994823373148	7.88365551187632	0.0621138451149501	2.73476927283585e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-444461.510204082	Treg	181	161	955	0.189528795811518	0.168586387434555	0.889502762430939	ABC_distanceToTSS	7.49666704874062	6.54978503294683	8.58043684746525	0.0688922345629139	4.26902928755653e-89	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-444461.510204082	Treg	213	189	955	0.22303664921466	0.197905759162304	0.887323943661972	ABC_distanceToTSS	7.36480568683568	6.52559500571716	8.31194132601341	0.0617258937062833	1.15564470459572e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-424258.714285714	Treg	218	190	955	0.228272251308901	0.198952879581152	0.871559633027523	ABC_distanceToTSS	7.01651636123458	6.22855965455308	7.90415514628399	0.0607775142782706	1.33987601600111e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-424258.714285714	Treg	211	184	955	0.220942408376963	0.192670157068063	0.872037914691943	ABC_distanceToTSS	6.99181068816519	6.19039348291117	7.89698051248135	0.0621138506960429	2.01583776142447e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-424258.714285714	Treg	181	160	955	0.189528795811518	0.167539267015707	0.883977900552486	ABC_distanceToTSS	7.50876721691347	6.56035677751778	8.59428641305196	0.0688922413188451	3.330651528279e-89	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-424258.714285714	Treg	213	188	955	0.22303664921466	0.196858638743455	0.882629107981221	ABC_distanceToTSS	7.3753401422015	6.53492900945526	8.32383062378564	0.0617258986412075	8.88778951952824e-107	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-404055.918367347	Treg	218	190	955	0.228272251308901	0.198952879581152	0.871559633027523	ABC_distanceToTSS	7.03115821533574	6.24155714252292	7.92064940209778	0.0607775209740177	9.07074277909251e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-404055.918367347	Treg	211	184	955	0.220942408376963	0.192670157068063	0.872037914691943	ABC_distanceToTSS	7.00636421450945	6.203278767337	7.91341826597164	0.0621138575808925	1.38456430248844e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-404055.918367347	Treg	181	160	955	0.189528795811518	0.167539267015707	0.883977900552486	ABC_distanceToTSS	7.52280188316932	6.57261866515708	8.61035015973551	0.0688922491548717	2.49853182002012e-89	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-404055.918367347	Treg	213	188	955	0.22303664921466	0.196858638743455	0.882629107981221	ABC_distanceToTSS	7.38856345345342	6.54664546082147	8.33875459308248	0.0617259048357412	6.39527655413802e-107	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-383853.12244898	Treg	217	190	955	0.227225130890052	0.198952879581152	0.875576036866359	ABC_distanceToTSS	7.01508978098902	6.22500916803054	7.90544773621691	0.0609646900247784	5.03647586282259e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-383853.12244898	Treg	210	184	955	0.219895287958115	0.192670157068063	0.876190476190476	ABC_distanceToTSS	6.98822600923785	6.18484304183049	7.89596476836942	0.0623098724763362	7.91537742044636e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-383853.12244898	Treg	180	160	955	0.18848167539267	0.167539267015707	0.888888888888889	ABC_distanceToTSS	7.49474153594907	6.54494172165939	8.5823759904219	0.0691385923909614	1.6407045030887e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-383853.12244898	Treg	212	188	955	0.221989528795812	0.196858638743455	0.886792452830189	ABC_distanceToTSS	7.36830821633993	6.52622387573301	8.31904743152634	0.0619193148464837	3.98704296142801e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-363650.326530612	Treg	217	190	955	0.227225130890052	0.198952879581152	0.875576036866359	ABC_distanceToTSS	7.0336127122699	6.24144583388322	7.92632173744671	0.0609646985358784	3.08217962151602e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-363650.326530612	Treg	210	184	955	0.219895287958115	0.192670157068063	0.876190476190476	ABC_distanceToTSS	7.00446909281271	6.19921868832703	7.91431787437215	0.0623098801985064	5.21491873593202e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-363650.326530612	Treg	180	160	955	0.18848167539267	0.167539267015707	0.888888888888889	ABC_distanceToTSS	7.51162486005873	6.55968531998129	8.60170957688765	0.0691386018726155	1.16282725891338e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-363650.326530612	Treg	212	188	955	0.221989528795812	0.196858638743455	0.886792452830189	ABC_distanceToTSS	7.38364936094847	6.53981167081603	8.33636817535941	0.0619193220683569	2.72606062931059e-106	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-343447.530612245	Treg	217	190	955	0.227225130890052	0.198952879581152	0.875576036866359	ABC_distanceToTSS	7.05763098342915	6.26275889045576	7.95338858951893	0.0609647095720315	1.63321301755666e-105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
